id transaction;user_id;pet id;service id;currency;donation;service category id
19017;914;434;108;rub;55;2
19017;914;441;233;rub;300;6
19018;914;415;236;rub;127;1
19019;915;428;161;rub;72;6
19022;915;394;108;rub;235;2
19023;915;222;161;rub;98;6
19024;915;415;152;rub;39;2
19024;915;95;148;rub;86;2
19024;915;386;148;rub;86;2
19024;915;400;148;rub;86;2
19024;915;322;174;rub;47;6
19024;915;422;136;rub;35;2
19025;915;322;174;rub;47;6
19026;915;415;161;rub;98;6
19026;915;415;241;rub;290;1
19027;915;172;161;rub;101;6
19027;915;179;161;rub;101;6
19027;915;441;108;rub;55;2
19028;915;426;136;rub;39;2
19028;915;179;161;rub;101;6
19028;915;77;148;rub;86;2
19028;915;441;108;rub;55;2
19033;915;420;161;rub;101;6
19034;915;426;13;rub;10;4
19034;915;429;13;rub;10;4
19034;915;385;148;rub;86;2
19036;916;172;213;rub;123;4
19037;916;370;161;rub;101;6
19038;916;391;152;rub;39;2
19038;916;391;161;rub;98;6
19038;916;54;161;rub;101;6
19038;916;179;161;rub;101;6
19038;916;293;108;rub;47;2
19038;916;293;161;rub;101;6
19038;916;77;163;rub;155;6
19038;916;443;233;rub;200;6
19038;916;443;174;rub;90;6
19038;916;443;18;rub;727;1
19038;916;441;108;rub;55;2
19038;916;441;233;rub;200;6
19039;916;172;233;rub;1300;6
19040;916;400;235;rub;200;6
19041;916;443;232;rub;240;1
19042;916;46;161;rub;101;6
19042;916;179;161;rub;101;6
19042;916;283;161;rub;101;6
19042;916;410;161;rub;303;6
19042;916;77;163;rub;155;6
19042;916;385;163;rub;155;6
19043;916;429;174;rub;98;6
19044;916;427;174;rub;98;6
19044;916;172;161;rub;101;6
19044;916;172;213;rub;41;4
19044;916;156;174;rub;198;6
19044;916;261;174;rub;94;6
19044;916;261;233;rub;200;6
19044;916;268;174;rub;94;6
19044;916;268;233;rub;100;6
19044;916;347;174;rub;90;6
19044;916;347;233;rub;100;6
19045;916;88;163;rub;310;6
19046;917;425;161;rub;216;6
19047;917;428;161;rub;216;6
19048;917;431;161;rub;216;6
19049;917;425;233;rub;200;6
19049;917;431;233;rub;200;6
19049;917;435;233;rub;400;6
19049;917;441;233;rub;200;6
19050;917;77;148;rub;86;2
19051;917;431;233;rub;18;6
19053;917;433;233;rub;15;6
19054;917;409;164;rub;857;6
19055;917;308;161;rub;101;6
19055;917;388;163;rub;155;6
19055;917;389;163;rub;155;6
19056;917;409;233;rub;500;6
19059;918;426;175;rub;825;6
19060;918;304;164;rub;857;6
19061;918;437;214;rub;50;1
19061;918;342;136;rub;39;2
19061;918;342;13;rub;10;4
19061;918;426;136;rub;39;2
19061;918;370;108;rub;47;2
19061;918;268;174;rub;47;6
19062;918;193;172;rub;887;6
19063;918;94;163;rub;155;6
19064;918;275;161;rub;98;6
19065;918;443;233;rub;400;6
19067;918;426;174;rub;98;6
19069;918;437;214;rub;500;1
19069;918;179;161;rub;202;6
19069;918;441;108;rub;385;2
19070;918;437;152;rub;156;2
19070;918;77;148;rub;172;2
19070;918;94;148;rub;172;2
19071;919;437;214;rub;291;1
19071;919;426;175;rub;825;6
19071;919;172;161;rub;101;6
19071;919;179;161;rub;101;6
19071;919;394;164;rub;857;6
19071;919;410;164;rub;857;6
19071;919;441;233;rub;700;6
19075;919;426;174;rub;98;6
19075;919;179;161;rub;101;6
19075;919;94;148;rub;86;2
19075;919;441;108;rub;55;2
19075;919;442;233;rub;200;6
19076;919;166;174;rub;66;6
19076;919;431;161;rub;72;6
19077;919;425;233;rub;100;6
19078;919;432;233;rub;60;6
19079;919;391;13;rub;10;4
19079;919;391;233;rub;100;6
19079;919;426;13;rub;10;4
19079;919;172;108;rub;47;2
19079;919;172;161;rub;101;6
19079;919;77;148;rub;86;2
19079;919;388;163;rub;155;6
19080;919;415;161;rub;98;6
19080;919;415;156;rub;50;5
19080;919;415;13;rub;20;4
19080;919;400;235;rub;150;6
19080;919;156;174;rub;66;6
19080;919;156;156;rub;50;5
19080;919;322;174;rub;141;6
19080;919;322;156;rub;50;5
19080;919;422;174;rub;90;6
19080;919;422;13;rub;20;4
19080;919;422;156;rub;50;5
19082;919;426;159;rub;264;5
19084;919;179;161;rub;101;6
19085;919;179;161;rub;101;6
19085;919;77;163;rub;155;6
19085;919;94;163;rub;155;6
19085;919;431;233;rub;1182;6
19085;919;441;108;rub;55;2
19087;920;441;108;rub;55;2
19088;920;265;174;rub;47;6
19089;920;94;163;rub;155;6
19094;920;420;161;rub;404;6
19095;920;410;213;rub;123;4
19096;920;288;161;rub;101;6
19097;920;426;13;rub;50;4
19098;920;427;174;rub;98;6
19100;920;426;174;rub;98;6
19100;920;427;174;rub;98;6
19100;920;429;174;rub;98;6
19100;920;365;174;rub;90;6
19102;920;94;148;rub;86;2
19102;920;94;163;rub;155;6
19103;921;94;148;rub;86;2
19104;921;54;164;rub;1714;6
19105;921;88;163;rub;155;6
19106;921;445;5;rub;120;1
19107;921;197;164;rub;1714;6
19108;921;445;144;rub;158;1
19109;921;118;13;rub;10;4
19109;921;445;5;rub;150;1
19109;921;172;213;rub;41;4
19109;921;409;233;rub;150;6
19109;921;410;213;rub;41;4
19109;921;435;108;rub;55;2
19109;921;441;108;rub;55;2
19110;921;179;161;rub;505;6
19111;921;46;213;rub;41;4
19111;921;46;161;rub;505;6
19111;921;123;161;rub;505;6
19111;921;123;158;rub;100;5
19112;921;425;159;rub;200;5
19113;922;433;233;rub;500;6
19113;922;433;161;rub;98;6
19114;922;437;152;rub;195;2
19114;922;437;13;rub;50;4
19114;922;445;145;rub;480;1
19114;922;283;108;rub;188;2
19114;922;77;148;rub;86;2
19118;922;425;233;rub;100;6
19121;922;426;217;rub;0.65;2
19121;922;426;203;rub;ÿíâ.63;6
19121;922;426;222;rub;0.17;4
19124;922;225;152;rub;39;2
19124;922;225;161;rub;196;6
19124;922;225;13;rub;100;4
19125;922;94;148;rub;86;2
19125;922;94;158;rub;100;5
19125;922;385;148;rub;86;2
19125;922;385;158;rub;100;5
19127;922;94;148;rub;86;2
19131;922;409;233;rub;650;6
19132;922;283;161;rub;303;6
19134;922;364;233;rub;100;6
19134;922;387;174;rub;90;6
19134;922;443;174;rub;90;6
19135;923;426;174;rub;98;6
19135;923;110;161;rub;101;6
19135;923;410;161;rub;101;6
19136;923;94;148;rub;172;2
19138;923;291;161;rub;196;6
19138;923;445;5;rub;400;1
19138;923;426;174;rub;294;6
19138;923;114;161;rub;202;6
19138;923;134;161;rub;202;6
19138;923;173;161;rub;202;6
19138;923;179;161;rub;202;6
19138;923;283;161;rub;303;6
19138;923;421;161;rub;202;6
19138;923;77;148;rub;344;2
19138;923;94;148;rub;344;2
19138;923;268;174;rub;141;6
19138;923;268;233;rub;815;6
19138;923;366;174;rub;141;6
19138;923;425;161;rub;216;6
19138;923;425;233;rub;1000;6
19138;923;428;161;rub;288;6
19138;923;431;161;rub;144;6
19138;923;441;108;rub;220;2
19139;923;283;161;rub;101;6
19139;923;441;108;rub;55;2
19141;923;385;163;rub;155;6
19142;923;366;174;rub;47;6
19143;923;114;108;rub;47;2
19143;923;77;148;rub;602;2
19143;923;94;148;rub;602;2
19143;923;311;235;rub;1500;6
19145;923;172;161;rub;101;6
19146;923;441;108;rub;275;2
19147;923;445;5;rub;2760;1
19149;924;423;233;rub;1100;6
19150;924;420;164;rub;857;6
19152;924;433;233;rub;885;6
19155;924;432;161;rub;72;6
19155;924;441;108;rub;55;2
19156;924;417;136;rub;117;2
19156;924;417;174;rub;294;6
19157;924;77;163;rub;155;6
19157;924;94;148;rub;86;2
19158;924;93;163;rub;155;6
19158;924;94;163;rub;155;6
19158;924;251;148;rub;86;2
19158;924;251;163;rub;155;6
19159;924;426;174;rub;98;6
19159;924;426;13;rub;10;4
19160;924;283;161;rub;101;6
19160;924;88;163;rub;155;6
19161;924;445;181;rub;150;1
19162;925;118;161;rub;294;6
19163;925;400;163;rub;155;6
19164;925;426;136;rub;39;2
19164;925;77;148;rub;86;2
19164;925;94;148;rub;86;2
19164;925;377;163;rub;155;6
19164;925;388;163;rub;155;6
19165;925;400;235;rub;200;6
19166;925;311;172;rub;887;6
19168;925;445;164;rub;955;6
19168;925;445;181;rub;240;1
19169;925;445;181;rub;1110;1
19169;925;179;161;rub;202;6
19169;925;283;161;rub;202;6
19169;925;77;148;rub;172;2
19169;925;94;148;rub;172;2
19169;925;441;108;rub;110;2
19170;925;179;161;rub;101;6
19172;925;95;163;rub;155;6
19173;925;77;148;rub;86;2
19174;926;386;163;rub;155;6
19175;926;88;163;rub;155;6
19176;926;93;163;rub;155;6
19176;926;377;163;rub;155;6
19180;926;172;108;rub;47;2
19180;926;283;161;rub;101;6
19180;926;370;108;rub;47;2
19183;926;283;161;rub;101;6
19185;926;179;161;rub;101;6
19185;926;441;108;rub;55;2
19186;926;283;161;rub;101;6
19187;926;77;148;rub;86;2
19188;926;179;161;rub;101;6
19189;926;400;235;rub;100;6
19190;927;283;233;rub;500;6
19191;927;378;13;rub;10;4
19192;927;283;233;rub;50;6
19193;927;436;233;rub;100;6
19193;927;342;233;rub;100;6
19193;927;417;233;rub;100;6
19193;927;442;233;rub;100;6
19194;927;426;136;rub;39;2
19194;927;409;213;rub;41;4
19194;927;77;148;rub;86;2
19195;927;400;235;rub;200;6
19196;927;150;175;rub;400;6
19197;927;283;233;rub;200;6
19198;927;444;174;rub;98;6
19199;927;434;233;rub;100;6
19200;928;432;233;rub;100;6
19201;928;435;233;rub;100;6
19202;928;288;161;rub;101;6
19203;928;433;214;rub;351;1
19204;928;445;214;rub;841;1
19206;928;445;214;rub;841;1
19207;928;447;136;rub;39;2
19208;928;425;243;rub;6;4
19208;928;425;203;rub;12;6
19209;928;431;5;rub;500;1
19210;928;433;214;rub;351;1
19211;929;388;235;rub;100;6
19212;929;444;174;rub;196;6
19213;929;23;161;rub;98;6
19215;929;452;161;rub;98;6
19216;929;388;148;rub;86;2
19217;929;450;174;rub;98;6
19217;929;451;174;rub;98;6
19219;929;409;108;rub;47;2
19222;929;410;213;rub;41;4
19223;929;410;161;rub;101;6
19223;929;428;170;rub;36;2
19224;929;436;233;rub;100;6
19224;929;444;233;rub;100;6
19224;929;447;174;rub;98;6
19224;929;179;161;rub;101;6
19224;929;283;161;rub;101;6
19224;929;388;235;rub;100;6
19224;929;431;5;rub;100;1
19225;930;447;174;rub;98;6
19225;930;283;161;rub;101;6
19226;930;62;161;rub;98;6
19226;930;118;161;rub;98;6
19226;930;352;161;rub;98;6
19226;930;358;161;rub;98;6
19226;930;426;174;rub;98;6
19226;930;114;161;rub;101;6
19226;930;116;161;rub;101;6
19226;930;172;161;rub;101;6
19226;930;409;161;rub;101;6
19226;930;150;174;rub;60;6
19226;930;157;155;rub;23;2
19226;930;268;174;rub;47;6
19226;930;347;174;rub;90;6
19226;930;347;233;rub;100;6
19227;930;156;174;rub;66;6
19228;930;426;13;rub;100;4
19229;930;426;174;rub;98;6
19231;930;444;233;rub;50;6
19231;930;447;233;rub;10;6
19231;930;450;233;rub;10;6
19231;930;431;5;rub;50;1
19232;930;304;164;rub;857;6
19233;930;426;13;rub;20;4
19235;930;433;152;rub;39;2
19235;930;433;214;rub;351;1
19236;930;139;161;rub;101;6
19237;931;172;161;rub;101;6
19238;931;426;136;rub;39;2
19240;931;433;164;rub;955;6
19240;931;433;13;rub;10;4
19240;931;433;214;rub;351;1
19240;931;436;233;rub;200;6
19240;931;444;175;rub;825;6
19240;931;447;175;rub;825;6
19240;931;179;164;rub;857;6
19240;931;283;164;rub;857;6
19240;931;388;187;rub;3124;6
19240;931;431;161;rub;72;6
19240;931;431;5;rub;500;1
19243;931;444;233;rub;50;6
19245;931;88;172;rub;887;6
19247;931;447;136;rub;39;2
19248;931;283;161;rub;101;6
19250;931;179;161;rub;101;6
19250;931;283;161;rub;101;6
19252;931;282;152;rub;39;2
19252;931;134;108;rub;47;2
19254;931;426;136;rub;39;2
19255;932;450;146;rub;200;1
19256;932;433;214;rub;351;1
19256;932;444;233;rub;200;6
19256;932;385;163;rub;155;6
19256;932;388;235;rub;200;6
19256;932;362;174;rub;47;6
19256;932;362;158;rub;100;5
19257;932;412;152;rub;39;2
19257;932;412;161;rub;98;6
19257;932;412;233;rub;150;6
19259;932;172;108;rub;47;2
19262;932;23;164;rub;870;6
19263;932;453;13;rub;10;4
19263;932;453;149;rub;690;1
19263;932;453;166;rub;276;1
19265;932;431;161;rub;360;6
19265;932;431;5;rub;1000;1
19267;932;426;136;rub;39;2
19270;932;438;108;rub;47;2
19275;932;288;161;rub;101;6
19278;933;450;166;rub;276;1
19278;933;453;136;rub;39;2
19278;933;432;108;rub;55;2
19278;933;432;233;rub;100;6
19279;933;23;161;rub;98;6
19279;933;433;161;rub;98;6
19279;933;433;214;rub;351;1
19279;933;444;233;rub;100;6
19279;933;444;174;rub;98;6
19279;933;450;233;rub;150;6
19279;933;450;174;rub;98;6
19279;933;450;146;rub;100;1
19279;933;453;233;rub;150;6
19279;933;453;174;rub;98;6
19279;933;116;161;rub;101;6
19279;933;88;163;rub;155;6
19279;933;251;163;rub;155;6
19279;933;311;163;rub;155;6
19279;933;157;155;rub;23;2
19279;933;425;161;rub;72;6
19279;933;431;161;rub;72;6
19279;933;431;5;rub;150;1
19280;933;426;174;rub;98;6
19280;933;447;13;rub;10;4
19280;933;88;163;rub;155;6
19282;933;378;152;rub;39;2
19283;933;453;146;rub;690;1
19284;933;450;146;rub;390;1
19285;933;450;233;rub;400;6
19286;933;454;206;rub;àïğ.55;2
19287;933;454;161;rub;98;6
19287;933;450;174;rub;98;6
19287;933;452;161;rub;98;6
19287;933;453;174;rub;98;6
19288;933;454;181;rub;100;1
19288;933;444;233;rub;100;6
19288;933;450;149;rub;100;1
19288;933;431;5;rub;100;1
19289;934;454;144;rub;158;1
19291;934;389;148;rub;258;2
19292;934;454;181;rub;400;1
19293;934;251;156;rub;50;5
19293;934;377;156;rub;50;5
19294;934;444;233;rub;900;6
19294;934;447;174;rub;294;6
19294;934;388;235;rub;500;6
19295;934;454;181;rub;400;1
19295;934;450;149;rub;400;1
19295;934;388;235;rub;300;6
19295;934;431;5;rub;400;1
19300;934;454;161;rub;98;6
19301;934;450;149;rub;190;1
19302;934;454;161;rub;98;6
19302;934;454;13;rub;10;4
19302;934;454;181;rub;600;1
19302;934;454;145;rub;480;1
19302;934;443;174;rub;90;6
19302;934;443;236;rub;114;1
19302;934;425;170;rub;36;2
19302;934;425;240;rub;36;4
19302;934;425;161;rub;72;6
19303;934;437;233;rub;600;6
19304;935;188;235;rub;1300;6
19306;935;450;233;rub;840;6
19307;935;388;235;rub;300;6
19308;935;454;149;rub;150;1
19309;935;453;136;rub;39;2
19309;935;439;156;rub;50;5
19310;935;437;152;rub;39;2
19311;935;218;155;rub;23;2
19312;935;454;149;rub;500;1
19312;935;439;161;rub;101;6
19312;935;431;5;rub;690;1
19314;935;454;149;rub;100;1
19314;935;431;5;rub;200;1
19315;935;420;108;rub;47;2
19315;935;440;108;rub;47;2
19315;935;423;108;rub;55;2
19316;936;454;149;rub;100;1
19317;936;172;161;rub;101;6
19318;936;114;108;rub;47;2
19318;936;283;108;rub;47;2
19318;936;261;174;rub;47;6
19318;936;387;136;rub;35;2
19319;936;431;240;rub;36;4
19319;936;431;161;rub;72;6
19319;936;431;5;rub;100;1
19320;936;454;149;rub;500;1
19320;936;447;233;rub;10;6
19320;936;447;174;rub;98;6
19320;936;54;161;rub;101;6
19320;936;172;161;rub;101;6
19320;936;394;161;rub;101;6
19320;936;409;161;rub;101;6
19320;936;251;163;rub;155;6
19320;936;362;174;rub;47;6
19320;936;431;5;rub;300;1
19321;936;400;163;rub;155;6
19322;936;334;233;rub;1300;6
19323;936;431;5;rub;300;1
19324;936;431;5;rub;162;1
19327;936;428;161;rub;72;6
19329;937;156;174;rub;66;6
19330;937;54;164;rub;857;6
19330;937;197;164;rub;857;6
19331;937;431;5;rub;90;1
19332;937;431;5;rub;100;1
19333;937;391;152;rub;39;2
19335;937;114;161;rub;101;6
19335;937;370;161;rub;101;6
19335;937;394;161;rub;101;6
19335;937;409;161;rub;101;6
19335;937;420;161;rub;101;6
19336;937;431;5;rub;250;1
19338;937;446;136;rub;39;2
19341;937;347;233;rub;101;6
19343;937;428;161;rub;72;6
19347;938;452;161;rub;98;6
19348;938;455;136;rub;35;2
19349;938;455;174;rub;90;6
19350;938;455;244;rub;200;1
19351;938;455;244;rub;300;1
19352;938;455;174;rub;90;6
19352;938;455;244;rub;200;1
19352;938;455;245;rub;200;1
19352;938;455;246;rub;200;1
19353;938;325;174;rub;132;6
19353;938;455;244;rub;200;1
19353;938;425;170;rub;108;2
19353;938;431;5;rub;150;1
19353;938;456;161;rub;144;6
19357;938;450;136;rub;39;2
19358;938;455;246;rub;100;1
19359;938;426;174;rub;294;6
19359;938;447;174;rub;294;6
19359;938;455;244;rub;200;1
19363;939;421;108;rub;47;2
19365;939;455;244;rub;10;1
19368;939;455;244;rub;16;1
19370;939;431;5;rub;348;1
19371;939;452;233;rub;1400;6
19371;939;455;244;rub;324;1
19371;939;455;246;rub;250;1
19373;939;446;233;rub;10;6
19373;939;446;136;rub;39;2
19373;939;447;233;rub;10;6
19373;939;453;233;rub;200;6
19373;939;46;108;rub;47;2
19373;939;455;245;rub;200;1
19374;939;342;233;rub;100;6
19374;939;448;233;rub;10;6
19374;939;448;136;rub;39;2
19374;939;451;233;rub;10;6
19374;939;451;136;rub;39;2
19374;939;363;136;rub;35;2
19374;939;455;245;rub;50;1
19375;939;455;245;rub;100;1
19377;939;172;161;rub;101;6
19377;939;421;161;rub;101;6
19377;939;156;155;rub;46;2
19378;939;288;161;rub;101;6
19379;940;110;108;rub;329;2
19380;940;455;245;rub;500;1
19381;940;344;161;rub;98;6
19382;940;455;245;rub;300;1
19384;940;455;246;rub;800;1
19386;940;455;136;rub;70;2
19390;940;455;136;rub;105;2
19390;940;455;13;rub;30;4
19391;940;458;181;rub;50;1
19392;940;291;161;rub;98;6
19392;940;342;174;rub;98;6
19392;940;446;174;rub;98;6
19392;940;428;161;rub;72;6
19393;940;457;145;rub;480;1
19393;940;458;181;rub;500;1
19393;940;426;174;rub;294;6
19393;940;123;161;rub;202;6
19393;940;173;161;rub;202;6
19393;940;193;163;rub;310;6
19393;940;193;235;rub;500;6
19393;940;150;174;rub;180;6
19393;940;425;161;rub;216;6
19393;940;428;161;rub;216;6
19393;940;431;161;rub;216;6
19394;941;455;174;rub;90;6
19395;941;410;161;rub;101;6
19396;941;432;233;rub;500;6
19397;941;432;161;rub;144;6
19398;941;261;174;rub;47;6
19400;941;162;155;rub;23;2
19400;941;456;161;rub;72;6
19402;941;457;144;rub;158;1
19402;941;457;241;rub;290;1
19402;941;457;236;rub;127;1
19402;941;458;181;rub;950;1
19402;941;458;145;rub;480;1
19402;941;458;144;rub;158;1
19402;941;458;236;rub;10;1
19402;941;458;241;rub;290;1
19405;941;412;152;rub;39;2
19405;941;214;174;rub;66;6
19406;941;291;161;rub;98;6
19406;941;291;13;rub;10;4
19406;941;291;156;rub;50;5
19406;941;426;136;rub;39;2
19406;941;426;174;rub;98;6
19406;941;426;13;rub;10;4
19406;941;446;174;rub;98;6
19406;941;150;174;rub;60;6
19406;941;157;155;rub;23;2
19406;941;362;174;rub;47;6
19407;941;394;233;rub;1300;6
19408;942;46;161;rub;101;6
19408;942;47;161;rub;101;6
19408;942;110;161;rub;101;6
19408;942;113;161;rub;101;6
19408;942;114;161;rub;101;6
19408;942;123;161;rub;101;6
19408;942;134;161;rub;101;6
19408;942;139;161;rub;101;6
19408;942;172;161;rub;101;6
19408;942;173;161;rub;101;6
19408;942;179;161;rub;101;6
19408;942;195;161;rub;101;6
19408;942;197;161;rub;101;6
19408;942;283;161;rub;101;6
19408;942;293;161;rub;101;6
19408;942;304;161;rub;101;6
19408;942;308;161;rub;101;6
19408;942;343;161;rub;101;6
19408;942;370;161;rub;101;6
19408;942;396;161;rub;101;6
19408;942;410;161;rub;101;6
19408;942;411;161;rub;101;6
19408;942;420;161;rub;101;6
19408;942;421;161;rub;101;6
19408;942;439;161;rub;101;6
19408;942;440;161;rub;101;6
19409;942;23;161;rub;98;6
19409;942;62;161;rub;98;6
19409;942;118;161;rub;98;6
19409;942;138;161;rub;98;6
19409;942;275;161;rub;98;6
19409;942;275;13;rub;10;4
19409;942;352;161;rub;98;6
19409;942;445;161;rub;98;6
19409;942;454;161;rub;98;6
19409;942;457;161;rub;98;6
19409;942;458;164;rub;870;6
19409;942;458;236;rub;10;1
19409;942;426;174;rub;98;6
19409;942;446;174;rub;98;6
19409;942;446;13;rub;10;4
19409;942;447;174;rub;98;6
19409;942;447;13;rub;10;4
19409;942;450;174;rub;98;6
19409;942;451;233;rub;10;6
19409;942;451;174;rub;98;6
19409;942;453;174;rub;98;6
19409;942;110;161;rub;101;6
19409;942;114;161;rub;101;6
19409;942;123;161;rub;101;6
19409;942;134;161;rub;101;6
19409;942;139;161;rub;101;6
19409;942;172;161;rub;101;6
19409;942;179;161;rub;101;6
19409;942;283;161;rub;101;6
19409;942;308;161;rub;101;6
19409;942;370;161;rub;101;6
19409;942;394;161;rub;101;6
19409;942;394;213;rub;41;4
19409;942;396;161;rub;101;6
19409;942;410;161;rub;101;6
19409;942;420;161;rub;101;6
19409;942;421;161;rub;101;6
19409;942;439;161;rub;101;6
19409;942;156;174;rub;66;6
19409;942;215;174;rub;66;6
19409;942;362;174;rub;47;6
19409;942;428;240;rub;36;4
19409;942;428;161;rub;72;6
19409;942;431;161;rub;72;6
19409;942;432;161;rub;72;6
19410;942;458;236;rub;10;1
19411;942;458;236;rub;10;1
19412;942;325;174;rub;66;6
19412;942;398;174;rub;47;6
19412;942;398;233;rub;27.95;6
19413;942;457;5;rub;100;1
19413;942;325;174;rub;66;6
19413;942;398;174;rub;47;6
19414;942;457;152;rub;39;2
19414;942;457;5;rub;100;1
19414;942;458;152;rub;39;2
19414;942;458;13;rub;10;4
19414;942;458;236;rub;10;1
19414;942;458;5;rub;100;1
19414;942;458;156;rub;50;5
19414;942;458;226;rub;100;1
19414;942;426;136;rub;39;2
19414;942;426;13;rub;10;4
19414;942;54;161;rub;101;6
19414;942;54;158;rub;100;5
19414;942;116;108;rub;47;2
19414;942;116;213;rub;41;4
19414;942;123;156;rub;50;5
19414;942;134;108;rub;47;2
19414;942;93;148;rub;86;2
19414;942;94;148;rub;86;2
19414;942;95;148;rub;86;2
19414;942;259;174;rub;47;6
19414;942;325;174;rub;66;6
19414;942;398;174;rub;47;6
19415;942;398;175;rub;1100;6
19417;942;457;161;rub;98;6
19417;942;457;5;rub;100;1
19417;942;458;236;rub;10;1
19417;942;95;163;rub;155;6
19417;942;193;235;rub;200;6
19419;942;447;136;rub;39;2
19419;942;447;13;rub;10;4
19419;942;172;108;rub;47;2
19419;942;172;213;rub;41;4
19419;942;387;136;rub;35;2
19419;942;387;13;rub;10;4
19420;943;325;174;rub;462;6
19420;943;398;175;rub;550;6
19421;943;458;236;rub;10;1
19422;943;88;163;rub;155;6
19422;943;90;163;rub;155;6
19425;943;325;174;rub;660;6
19426;943;398;175;rub;550;6
19427;943;457;5;rub;500;1
19428;943;458;236;rub;10;1
19429;943;457;5;rub;200;1
19429;943;458;236;rub;10;1
19429;943;460;161;rub;101;6
19432;943;458;236;rub;10;1
19432;943;293;161;rub;101;6
19433;943;458;236;rub;77;1
19434;944;457;5;rub;1000;1
19436;944;411;108;rub;47;2
19437;944;457;5;rub;100;1
19437;944;90;148;rub;86;2
19438;944;77;148;rub;86;2
19438;944;192;148;rub;86;2
19439;944;396;161;rub;101;6
19442;944;23;13;rub;10;4
19442;944;23;161;rub;98;6
19442;944;447;174;rub;98;6
19442;944;460;161;rub;101;6
19442;944;261;174;rub;47;6
19443;944;439;161;rub;101;6
19444;944;110;161;rub;101;6
19445;944;454;13;rub;20;4
19445;944;110;161;rub;101;6
19445;944;363;13;rub;20;4
19446;944;460;161;rub;101;6
19447;945;344;161;rub;98;6
19447;945;378;161;rub;98;6
19447;945;454;161;rub;98;6
19447;945;447;233;rub;10;6
19447;945;447;136;rub;39;2
19447;945;47;108;rub;47;2
19447;945;54;108;rub;47;2
19447;945;172;161;rub;101;6
19447;945;288;108;rub;47;2
19447;945;343;108;rub;47;2
19447;945;394;108;rub;47;2
19447;945;192;148;rub;86;2
19447;945;251;148;rub;86;2
19447;945;377;148;rub;86;2
19447;945;388;148;rub;86;2
19447;945;268;174;rub;47;6
19447;945;325;174;rub;66;6
19447;945;362;174;rub;47;6
19447;945;366;174;rub;47;6
19447;945;428;161;rub;72;6
19447;945;441;108;rub;55;2
19448;945;197;161;rub;101;6
19449;945;90;148;rub;86;2
19449;945;192;163;rub;155;6
19449;945;193;235;rub;100;6
19450;945;343;108;rub;47;2
19450;945;411;108;rub;47;2
19450;945;192;148;rub;86;2
19450;945;324;174;rub;47;6
19451;945;343;108;rub;47;2
19451;945;343;213;rub;41;4
19451;945;343;156;rub;50;5
19451;945;411;108;rub;47;2
19451;945;411;213;rub;41;4
19451;945;411;156;rub;50;5
19451;945;192;148;rub;86;2
19451;945;324;174;rub;47;6
19451;945;324;156;rub;50;5
19452;945;432;233;rub;128;6
19452;945;456;161;rub;72;6
19453;945;457;5;rub;150;1
19453;945;343;161;rub;101;6
19453;945;370;161;rub;101;6
19453;945;396;161;rub;101;6
19453;945;411;161;rub;101;6
19453;945;192;163;rub;155;6
19453;945;324;174;rub;47;6
19455;945;192;187;rub;3124;6
19456;945;447;233;rub;10;6
19456;945;447;174;rub;98;6
19456;945;447;13;rub;10;4
19456;945;447;158;rub;132;5
19456;945;447;159;rub;264;5
19457;945;113;161;rub;101;6
19458;946;432;233;rub;250;6
19459;946;156;174;rub;66;6
19459;946;428;170;rub;36;2
19461;946;90;148;rub;86;2
19462;946;396;161;rub;505;6
19462;946;460;161;rub;505;6
19463;946;350;242;rub;1922;1
19463;946;457;5;rub;1180;1
19463;946;458;5;rub;1000;1
19464;946;208;161;rub;98;6
19464;946;350;233;rub;250;6
19464;946;54;233;rub;300;6
19464;946;377;235;rub;100;6
19464;946;363;233;rub;200;6
19464;946;432;233;rub;262;6
19464;946;442;233;rub;100;6
19466;946;455;174;rub;90;6
19467;946;411;161;rub;101;6
19468;946;411;164;rub;857;6
19470;946;343;108;rub;47;2
19471;947;350;233;rub;100;6
19472;947;275;161;rub;98;6
19472;947;458;5;rub;100;1
19472;947;293;108;rub;47;2
19472;947;396;161;rub;101;6
19472;947;460;161;rub;101;6
19472;947;90;148;rub;86;2
19472;947;193;235;rub;150;6
19473;947;432;161;rub;72;6
19474;947;442;233;rub;200;6
19475;947;343;213;rub;41;4
19475;947;411;213;rub;41;4
19475;947;192;158;rub;100;5
19475;947;324;174;rub;47;6
19476;947;396;161;rub;101;6
19476;947;460;161;rub;101;6
19476;947;90;148;rub;86;2
19479;947;377;159;rub;200;5
19479;947;377;235;rub;1400;6
19480;947;113;161;rub;101;6
19480;947;308;108;rub;47;2
19480;947;396;161;rub;101;6
19480;947;460;161;rub;101;6
19481;947;138;161;rub;98;6
19481;947;275;152;rub;39;2
19481;947;282;161;rub;98;6
19481;947;344;152;rub;39;2
19481;947;390;152;rub;39;2
19481;947;458;226;rub;200;1
19481;947;452;161;rub;98;6
19481;947;459;174;rub;98;6
19481;947;370;158;rub;100;5
19481;947;421;108;rub;47;2
19481;947;460;161;rub;101;6
19481;947;93;148;rub;86;2
19481;947;193;235;rub;200;6
19481;947;389;163;rub;155;6
19481;947;214;155;rub;23;2
19481;947;259;233;rub;200;6
19481;947;261;233;rub;150;6
19481;947;435;233;rub;200;6
19482;947;350;233;rub;100;6
19482;947;363;233;rub;50;6
19482;947;442;233;rub;50;6
